"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0029552","Ethyl undecanoate","HMDB0029552","12327",NA,"CCCCCCCCCCC(=O)OCC","1"
"HMDB0031018","Methyl dodecanoate","HMDB0031018","8139",NA,"CCCCCCCCCCCC(=O)OC","1"
"HMDB0032211","Decanal propyleneglycol acetal","HMDB0032211","95397",NA,"CCCCCCCCCC1OCC(C)O1","1"
"HMDB0034140","Octyl 3-methylbutanoate","HMDB0034140","228769",NA,"CCCCCCCCOC(=O)CC(C)C","1"
"HMDB0036217","Pentyl octanoate","HMDB0036217","61185","C04780","CCCCCCCC(=O)OCCCCC","1"
"HMDB0036219","Octyl 2-methylbutyrate","HMDB0036219","520455",NA,"CCCCCCCCOC(=O)C(C)CC","1"
"HMDB0037311","Decyl propionate","HMDB0037311","229385",NA,"CCCCCCCCCCOC(=O)CC","1"
"HMDB0038729","3-Methylbutyl octanoate","HMDB0038729","16255",NA,"CCCCCCCC(=O)OCCC(C)C","1"
"HMDB0059900","Propyl decanoate","HMDB0059900","121739",NA,"CCCCCCCCCC(=O)OCCC","1"
"HMDB0061828","9-Methyldodecanoic acid","HMDB0061828","5282643",NA,"CCCC(C)CCCCCCCC(O)=O","1"
"HMDB0061829","Isopropyl dodecanoic acid","HMDB0061829","16833",NA,"CCCCCCCCCC(=O)OC(C)C","1"
"CHEBI:15720","NA","NA","NA","NA","NA","0"
"CHEBI:45919","NA","NA","NA","NA","NA","0"
"CHEBI:75084","NA","NA","NA","NA","NA","0"
"CHEBI:77359","NA","NA","NA","NA","NA","0"
"CHEBI:84872","NA","NA","NA","NA","NA","0"
"CHEBI:86973","NA","NA","NA","NA","NA","0"
"CHEBI:87386","NA","NA","NA","NA","NA","0"
"CHEBI:87494","NA","NA","NA","NA","NA","0"
"CHEBI:87536","NA","NA","NA","NA","NA","0"
"C08317","NA","NA","NA","NA","NA","0"
"HMDB0000387","3-Hydroxydodecanoic acid","HMDB0000387","5312805",NA,"CCCCCCCCC[C@H](O)CC(O)=O","1"
"HMDB0002059","12-Hydroxydodecanoic acid","HMDB0002059","79034","C08317","OCCCCCCCCCCCC(O)=O","1"
"HMDB0010728","(R)-3-Hydroxydodecanoic acid","HMDB0010728","5312804",NA,"[H][C@@](O)(CCCCCCCCC)CC(O)=O","1"
"HMDB0040169","xi-5-Hydroxydodecanoic acid","HMDB0040169","24520",NA,"CCCCCCCC(O)CCCC(O)=O","1"
"CHEBI:36206","NA","NA","NA","NA","NA","0"
"CHEBI:36210","NA","NA","NA","NA","NA","0"
"CHEBI:36211","NA","NA","NA","NA","NA","0"
"CHEBI:36212","NA","NA","NA","NA","NA","0"
"CHEBI:36213","NA","NA","NA","NA","NA","0"
"CHEBI:36214","NA","NA","NA","NA","NA","0"
"CHEBI:36215","NA","NA","NA","NA","NA","0"
"CHEBI:36216","NA","NA","NA","NA","NA","0"
"CHEBI:39567","NA","NA","NA","NA","NA","0"
"CHEBI:43197","NA","NA","NA","NA","NA","0"
"CHEBI:76937","NA","NA","NA","NA","NA","0"
"CHEBI:78978","NA","NA","NA","NA","NA","0"
"CHEBI:85510","NA","NA","NA","NA","NA","0"
"C17501","NA","NA","NA","NA","NA","0"
"HMDB0036578","Cyperotundone","HMDB0036578","131752013","C17501","C[C@@H]1CC[C@@H]2CC3=C(C)C(=C)C[C@]13C2(C)C","1"
"C04690","NA","NA","NA","NA","NA","0"
"HMDB0030417","Lycoperdic acid","HMDB0030417","85157543",NA,"NC(CC1(CCC(=O)O1)C(O)=O)C(O)=O","1"
"CHEBI:16216","NA","NA","NA","NA","NA","0"
"HMDB0000350","3-Hydroxysebacic acid","HMDB0000350","124350389",NA,"O[C@H](CCCCCCC(O)=O)CC(O)=O","1"
"HMDB0000424","2-Hydroxydecanedioic acid","HMDB0000424","128458",NA,"OC(CCCCCCCC(O)=O)C(O)=O","1"
"HMDB0002534","NA","NA","NA","NA","NA","0"
"HMDB0029189","5-Hydroxysebacate","HMDB0029189","131750807",NA,"OC(CCCCC(O)=O)CCCC(O)=O","1"
"CHEBI:48500","NA","NA","NA","NA","NA","0"
"CHEBI:89182","NA","NA","NA","NA","NA","0"
"CHEBI:89312","NA","NA","NA","NA","NA","0"
"C00371","NA","NA","NA","NA","NA","0"
"C15545","NA","NA","NA","NA","NA","0"
"HMDB0012204","Zeatin","HMDB0012204","449093","C00371","C\C(CO)=C/CNC1=C2N=CN=C2N=CN1","1"
"CHEBI:15333","NA","NA","NA","NA","NA","0"
"CHEBI:16522","NA","NA","NA","NA","NA","0"
"CHEBI:46570","NA","NA","NA","NA","NA","0"
"C11490","NA","NA","NA","NA","NA","0"
"HMDB0041942","N-Acetyl-S-(N-methylcarbamoyl)cysteine","HMDB0041942","108218","C11490","[H][C@@](CSC(O)=NC)(N=C(C)O)C(O)=O","1"
"CHEBI:77702","NA","NA","NA","NA","NA","0"
"C03750","NA","NA","NA","NA","NA","0"
"C09963","NA","NA","NA","NA","NA","0"
"HMDB0029467","Eugenitin","HMDB0029467","3083581",NA,"COC1=CC2=C(C(=O)C=C(C)O2)C(O)=C1C","1"
"HMDB0029473","Isoeugenitin","HMDB0029473","12310980",NA,"COC1=C(C)C2=C(C(O)=C1)C(=O)C=C(C)O2","1"
"HMDB0041442","Hispolone","HMDB0041442","131753146",NA,"CC(=O)\C=C(/O)\C=C/C1=CC(O)=C(O)C=C1","1"
"CHEBI:15707","NA","NA","NA","NA","NA","0"
"CHEBI:69473","NA","NA","NA","NA","NA","0"
"CHEBI:86579","NA","NA","NA","NA","NA","0"
"CHEBI:86584","NA","NA","NA","NA","NA","0"
"HMDB0002135","S-(3-Oxo-3-carboxy-n-propyl)cysteine","HMDB0002135","54097042",NA,"N[C@@H](CSCCC(=O)C(O)=O)C(O)=O","1"
"HMDB0000560","Goshuyic acid","HMDB0000560","5312409",NA,"CCCCC\C=C/C\C=C/CCCC(O)=O","1"
"HMDB0030426","Linalyl isobutyrate","HMDB0030426","6532",NA,"CC(C)C(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0030427","Linalyl butyrate","HMDB0030427","62321",NA,"CCCC(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0031015","Ethyl (2E,6Z)-dodecadienoate","HMDB0031015","6438206",NA,"CCCCC\C=C/CC\C=C\C(=O)OCC","1"
"HMDB0032053","alpha-Terpineol butanoate","HMDB0032053","578423",NA,"CCCC(=O)OC(C)(C)C1CCC(C)=CC1","1"
"HMDB0032342","Isobornyl isobutyrate","HMDB0032342","11264589",NA,"CC(C)C(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C","1"
"HMDB0032524","Terpinyl isobutyrate","HMDB0032524","522673",NA,"CC(C)C(=O)OC(C)(C)C1CCC(C)=CC1","1"
"HMDB0036424","Allyl undecylenate","HMDB0036424","61412",NA,"C=CCCCCCCCCC(=O)OCC=C","1"
"HMDB0037814","2-Propenyl cyclohexanepentanoate","HMDB0037814","61407",NA,"C=CCOC(=O)CCCCC1CCCCC1","1"
"HMDB0038246","Bornyl butyrate","HMDB0038246","97897",NA,"CCCC(=O)OC1CC2CCC1(C)C2(C)C","1"
"HMDB0038259","Neryl butyrate","HMDB0038259","5352162",NA,"CCCC(=O)OC\C=C(\C)CCC=C(C)C","1"
"HMDB0038260","Geranyl 2-methylpropanoate","HMDB0038260","5365991",NA,"CC(C)C(=O)OC\C=C(\C)CCC=C(C)C","1"
"HMDB0039129","NA","NA","NA","NA","NA","0"
"CHEBI:70719","NA","NA","NA","NA","NA","0"
"CHEBI:72000","NA","NA","NA","NA","NA","0"
"C08322","NA","NA","NA","NA","NA","0"
"HMDB0000499","5-Tetradecenoic acid","HMDB0000499","5282740",NA,"CCCCCCCC\C=C\CCCC(O)=O","1"
"HMDB0000521","5Z-Tetradecenoic acid","HMDB0000521","5312400",NA,"CCCCCCCC\C=C/CCCC(O)=O","1"
"HMDB0002000","Myristoleic acid","HMDB0002000","5281119","C08322","CCCC\C=C/CCCCCCCC(O)=O","1"
"HMDB0005051","Tsuzuic acid","HMDB0005051","5312399",NA,"CCCCCCCCC\C=C/CCC(O)=O","1"
"HMDB0010732","trans-Tetra-dec-2-enoic acid","HMDB0010732","5282738",NA,"CCCCCCCCCCC\C=C\C(O)=O","1"
"HMDB0030921","(R)-14-Methyloxacyclotetradecan-2-one","HMDB0030921","543405",NA,"CC1CCCCCCCCCCCC(=O)O1","1"
"HMDB0031029","Ethyl (E)-2-dodecenoate","HMDB0031029","11287580",NA,"CCCCCCCCC\C=C\C(=O)OCC","1"
"HMDB0031073","12-Methyl-13-tridecanolide","HMDB0031073","534607",NA,"CC1CCCCCCCCCCC(=O)OC1","1"
"HMDB0032152","Acetaldehyde di-cis-3-hexenyl acetal","HMDB0032152","5367767",NA,"CC\C=C/CCOC(C)OCC\C=C/CC","1"
"HMDB0032321","2-Hexenyl octanoate","HMDB0032321","5365136",NA,"CCCCCCCC(=O)OC\C=C\CCC","1"
"HMDB0034561","Houttuynin","HMDB0034561","14443308","C16947","CCCCCCCCCCCC(=O)CC=O","1"
"HMDB0037188","Rhodinyl butyrate","HMDB0037188","61093",NA,"CCCC(=O)OCCC(C)CCCC(C)=C","1"
"HMDB0037189","Rhodinyl isobutyrate","HMDB0037189","61085",NA,"CC(C)C(=O)OCCC(C)CCCC(C)=C","1"
"HMDB0037227","Citronellyl butyrate","HMDB0037227","8835",NA,"CCCC(=O)OCCC(C)CCC=C(C)C","1"
"HMDB0037228","Citronellyl isobutyrate","HMDB0037228","60985",NA,"CC(CCOC(=O)C(C)C)CCC=C(C)C","1"
"HMDB0037369","Butyl 2-decenoate","HMDB0037369","5463906",NA,"CCCCCCC\C=C\C(=O)OCCCC","1"
"HMDB0037633","xi-Tetrahydro-3-nonyl-2H-pyran-2-one","HMDB0037633","68459488",NA,"CCCCCCCCCC1CCCOC1=O","1"
"HMDB0038056","delta-Tetradecalactone","HMDB0038056","520296",NA,"CCCCCCCCCC1CCCC(=O)O1","1"
"HMDB0040228","1,1-Diethoxy-3,7-dimethyl-2,6-octadiene","HMDB0040228","5772036",NA,"CCOC(OCC)\C=C(\C)CCC=C(C)C","1"
"HMDB0062243","7Z-tetradecenoic acid","HMDB0062243","5312401",NA,"[H]\C(CCCCCC)=C(/[H])CCCCCC(O)=O","1"
"HMDB0062248","9E-tetradecenoic acid","HMDB0062248","5312402",NA,"CCCC\C=C\CCCCCCCC(O)=O","1"
"HMDB0094671","Heptyl cyclohexane carboxylic acid","HMDB0094671","229794",NA,"CCCCCCCC(=O)OC1CCCCC1","1"
"CHEBI:131381","NA","NA","NA","NA","NA","0"
"CHEBI:27781","NA","NA","NA","NA","NA","0"
"CHEBI:37271","NA","NA","NA","NA","NA","0"
"CHEBI:37273","NA","NA","NA","NA","NA","0"
"CHEBI:37274","NA","NA","NA","NA","NA","0"
"CHEBI:38331","NA","NA","NA","NA","NA","0"
"CHEBI:53206","NA","NA","NA","NA","NA","0"
"CHEBI:61366","NA","NA","NA","NA","NA","0"
"CHEBI:61367","NA","NA","NA","NA","NA","0"
"CHEBI:70716","NA","NA","NA","NA","NA","0"
"CHEBI:87147","NA","NA","NA","NA","NA","0"
"CHEBI:87152","NA","NA","NA","NA","NA","0"
"CHEBI:87291","NA","NA","NA","NA","NA","0"
"C16308","NA","NA","NA","NA","NA","0"
"HMDB0000933","Traumatic acid","HMDB0000933","5283028","C16308","OC(=O)CCCCCCCC\C=C\C(O)=O","1"
"HMDB0030994","5-Heptyltetrahydro-2-oxo-3-furancarboxylic acid","HMDB0030994","18371062",NA,"CCCCCCCC1CC(C(O)=O)C(=O)O1","1"
"CHEBI:18472","NA","NA","NA","NA","NA","0"
"CHEBI:38152","NA","NA","NA","NA","NA","0"
"CHEBI:545687","NA","NA","NA","NA","NA","0"
"CHEBI:66035","NA","NA","NA","NA","NA","0"
"CHEBI:76273","NA","NA","NA","NA","NA","0"
"HMDB0032367","NA","NA","NA","NA","NA","0"
"HMDB0035881","11-Hydroxy-9-tridecenoic acid","HMDB0035881","5318367",NA,"CCC(O)\C=C\CCCCCCCC(O)=O","1"
"HMDB0036139","Menthone 1,2-glyceryl ketal","HMDB0036139","162184",NA,"CC(C)C1CCC(C)CC11OCC(CO)O1","1"
"HMDB0037212","Menthyl lactate","HMDB0037212","62151",NA,"CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C(C)O","1"
"HMDB0040004","Menthone 1,3-glyceryl ketal","HMDB0040004","106791",NA,"CC(C)C1CCC(C)CC11OCC(O)CO1","1"
"CHEBI:78979","NA","NA","NA","NA","NA","0"
"CHEBI:79165","NA","NA","NA","NA","NA","0"
"C06424","NA","NA","NA","NA","NA","0"
"C13798","NA","NA","NA","NA","NA","0"
"HMDB0000806","Myristic acid","HMDB0000806","11005","C06424","CCCCCCCCCCCCCC(O)=O","1"
"HMDB0002221","2,6,10-Trimethylundecanoic acid","HMDB0002221","3047764",NA,"CC(C)CCCC(C)CCCC(C)C(O)=O","1"
"HMDB0031072","12-Methyltridecanoic acid","HMDB0031072","520298",NA,"CC(C)CCCCCCCCCCC(O)=O","1"
"HMDB0032318","Hexanal octane-1,3-diol acetal","HMDB0032318","526993",NA,"CCCCCC1CCOC(CCCCC)O1","1"
"HMDB0032548","Undecanal propyleneglycol acetal","HMDB0032548","229153",NA,"CCCCCCCCCCC1OCC(C)O1","1"
"HMDB0033788","Ethyl dodecanoate","HMDB0033788","7800",NA,"CCCCCCCCCCCC(=O)OCC","1"
"HMDB0034461","Heptyl heptanoate","HMDB0034461","69350",NA,"CCCCCCCOC(=O)CCCCCC","1"
"HMDB0036216","Hexyl octanoate","HMDB0036216","14228","C13798","CCCCCCCC(=O)OCCCCCC","1"
"HMDB0037312","Decyl butanoate","HMDB0037312","229387",NA,"CCCCCCCCCCOC(=O)CCC","1"
"HMDB0037495","3-Methylbutyl nonanoate","HMDB0037495","522676",NA,"CCCCCCCCC(=O)OCCC(C)C","1"
"HMDB0038034","Nonyl isovalerate","HMDB0038034","5463914",NA,"CCCCCCCCCOC(=O)CC(C)C","1"
"HMDB0038969","Dodecyl acetate","HMDB0038969","8205",NA,"CCCCCCCCCCCCOC(C)=O","1"
"HMDB0059865","Isobutyl decanoate","HMDB0059865","121738",NA,"[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]","1"
"HMDB0061781","10-Methyltridecanoic acid","HMDB0061781","22251834",NA,"CCCC(C)CCCCCCCCC(O)=O","1"
"CHEBI:23580","NA","NA","NA","NA","NA","0"
"CHEBI:28875","NA","NA","NA","NA","NA","0"
"CHEBI:43722","NA","NA","NA","NA","NA","0"
"CHEBI:542954","NA","NA","NA","NA","NA","0"
"CHEBI:87427","NA","NA","NA","NA","NA","0"
"CHEBI:87490","NA","NA","NA","NA","NA","0"
"CHEBI:87570","NA","NA","NA","NA","NA","0"
"CHEBI:90062","NA","NA","NA","NA","NA","0"
"HMDB0002335","Aspartyl-L-proline","HMDB0002335","170612",NA,"N[C@@H](CC(O)=O)C(=O)N1CCC[C@H]1C(O)=O","1"
"HMDB0028761","Aspartyl-Proline","HMDB0028761","14647618",NA,"NC(CC(O)=O)C(=O)N1CCCC1C(O)=O","1"
"HMDB0029013","Prolyl-Aspartate","HMDB0029013","3838871",NA,"OC(=O)CC(NC(=O)C1CCCN1)C(O)=O","1"
"HMDB0029756","(1R,2S,3R)-2-Acetyl-4(5)-(1,2,3,4-tetrahydroxybutyl)imidazole","HMDB0029756","180624",NA,"CC(=O)C1=NC(=CN1)C(O)C(O)C(O)CO","1"
"HMDB0031701","1-(gamma-Glutamylamino)cyclopropanecarboxylic acid","HMDB0031701","131751184",NA,"NC(CCC(=O)NC1(CC1)C(O)=O)C(O)=O","1"
"HMDB0039110","(2S,3'S)-alpha-Amino-2-carboxy-5-oxo-1-pyrrolidinebutanoic acid","HMDB0039110","14101166",NA,"NC(CCN1C(CCC1=O)C(O)=O)C(O)=O","1"
"CHEBI:18317","NA","NA","NA","NA","NA","0"
"CHEBI:41988","NA","NA","NA","NA","NA","0"
"CHEBI:74756","NA","NA","NA","NA","NA","0"
"HMDB0059911","Paracetamol sulfate","HMDB0059911","83939",NA,"CC(=O)NC1=CC=C(OS(O)(=O)=O)C=C1","1"
"HMDB0059994","Benzeneacetamide-4-O-sulphate","HMDB0059994","118561847",NA,"NC(=O)CC1=CC=C(OS(O)(=O)=O)C=C1","1"
"CHEBI:32635","NA","NA","NA","NA","NA","0"
"CHEBI:88751","NA","NA","NA","NA","NA","0"
"HMDB0028744","Asparaginyl-Valine","HMDB0028744","18218188",NA,"CC(C)C(NC(=O)C(N)CC(N)=O)C(O)=O","1"
"HMDB0029122","Valylasparagine","HMDB0029122","7020200",NA,"CC(C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(O)=O","1"
"CHEBI:73313","NA","NA","NA","NA","NA","0"
"CHEBI:73698","NA","NA","NA","NA","NA","0"
"CHEBI:73825","NA","NA","NA","NA","NA","0"
"C02293","NA","NA","NA","NA","NA","0"
"C09627","NA","NA","NA","NA","NA","0"
"C09678","NA","NA","NA","NA","NA","0"
"C09681","NA","NA","NA","NA","NA","0"
"C09700","NA","NA","NA","NA","NA","0"
"C09733","NA","NA","NA","NA","NA","0"
"C16502","NA","NA","NA","NA","NA","0"
"C16946","NA","NA","NA","NA","NA","0"
"C17493","NA","NA","NA","NA","NA","0"
"C17604","NA","NA","NA","NA","NA","0"
"HMDB0002352","Capsidiol","HMDB0002352","161937","C09627","C[C@@H]1[C@H](O)C[C@@H](O)C2=CC[C@H](C[C@]12C)C(C)=C","1"
"HMDB0030891","(2E,6E)-1-Hydroxy-2,6,10-farnesatrien-9-one","HMDB0030891","101648402",NA,"CC(C)=CC(=O)C\C(C)=C\CC\C(C)=C\CO","1"
"HMDB0030916","2-Hydroxyacorenone","HMDB0030916","85213626",NA,"CC(C)C1C(O)CC(C)C11CC=C(C)C(=O)C1","1"
"HMDB0030920","Acorusnol","HMDB0030920","131751098",NA,"CC(C)C1CCC2(C)C(O)CCC(C)=C2C1=O","1"
"HMDB0031348","Epiacorone","HMDB0031348","98934",NA,"CC(C)C1C(=O)CC(C)C11CCC(C)C(=O)C1","1"
"HMDB0032048","2,6-Di-tert-butyl-4-hydroxymethylphenol","HMDB0032048","6929",NA,"CC(C)(C)C1=CC(CO)=CC(=C1O)C(C)(C)C","1"
"HMDB0032292","Geranyl tiglate","HMDB0032292","5367785",NA,"C\C=C(/C)C(=O)OC\C=C(/C)CCC=C(C)C","1"
"HMDB0032681","10alpha-4,5-Seco-11-eudesmene-4,5-dione","HMDB0032681","85204671",NA,"CC(=O)CCCC1(C)CCC(CC1=O)C(C)=C","1"
"HMDB0033083","(4S)-Dihydrocurcumenone","HMDB0033083","78178011",NA,"CC(O)CCC1C2CC(=C(C)C)C(=O)CC12C","1"
"HMDB0033104","Calamensesquiterpinenol","HMDB0033104","75250012",NA,"CC1CCC2C11CC(C)(CC1O)C(=O)C2(C)C","1"
"HMDB0034714","Curdione","HMDB0034714","5362828","C17493","CC(C)C1CC(=O)C(C)CC\C=C(C)/CC1=O","1"
"HMDB0034722","3-Hydroxy-1,10-bisaboladien-9-one","HMDB0034722","14633003",NA,"CC(CC(=O)C=C(C)C)C1CCC(C)(O)C=C1","1"
"HMDB0035032","Epilubimin","HMDB0035032","3504626",NA,"CC1CC(O)CC(C=O)C11CCC(C1)C(C)=C","1"
"HMDB0035040","7-Hydroxycostol","HMDB0035040","14165818",NA,"CC12CCCC(=C)C1CC(O)(CC2)C(=C)CO","1"
"HMDB0035127","(-)-Myrtenyl isovalerate","HMDB0035127","5319992",NA,"CC(C)CC(=O)OCC1=CCC2CC1C2(C)C","1"
"HMDB0035147","Rishitinone","HMDB0035147","73828339",NA,"CC1CC(O)CC2C(=O)CC(CC12C)C(C)=C","1"
"HMDB0035301","4alpha,5alpha-Epoxy-11-eudesmen-3a-ol","HMDB0035301","131751701",NA,"CC(=C)C1CCC2(C)CCC(O)C3(C)OC23C1","1"
"HMDB0035648","Isolubimin","HMDB0035648","14258983",NA,"CC1CC(=O)CC(CO)C11CCC(C1)C(C)=C","1"
"HMDB0035827","Aubergenone","HMDB0035827","15601417",NA,"CC1C2CC(CCC2(C)C=CC1=O)C(C)(C)O","1"
"HMDB0036446","beta-Kessyl ketone","HMDB0036446","15560254",NA,"CC(C)C12CCC(C)(O1)C1C(C2)C(C)CC1=O","1"
"HMDB0036549","Apotrichothecene","HMDB0036549","131752009",NA,"CC1=CC2OC3(CO)CCCC3(C)C2(C)CC1","1"
"HMDB0036668","Humulene-8-hydroperoxide","HMDB0036668","131752029",NA,"C\C1=C\CC(C)(C)\C=C\C(OO)\C(C)=C/CC1","1"
"HMDB0036680","Cyperolone","HMDB0036680","12308852","C16946","CC(=C)C1CCC2(C)CCC(O)C2(C1)C(C)=O","1"
"HMDB0036687","Tanavulgarol","HMDB0036687","131752036",NA,"CC1C2CC(CC1O)C2(C)CC(=O)C=C(C)C","1"
"HMDB0037393","(3xi,7(11)Z)-7(11)-Copaene-4,12-diol","HMDB0037393","131752182",NA,"C\C(CO)=C1\CCC2(C)C3CCC(C)(O)C2C13","1"
"HMDB0037906","Hernandulcin","HMDB0037906","3504251",NA,"CC(C)=CCCC(C)(O)C1CCC(C)=CC1=O","1"
"HMDB0038027","beta-Ionyl acetate","HMDB0038027","5797328",NA,"CC(OC(C)=O)\C=C\C1=C(C)CCCC1(C)C","1"
"HMDB0038122","Curcumol","HMDB0038122","228604",NA,"CC(C)C1CC23OC1(O)CC(=C)C2CCC3C","1"
"HMDB0038144","Petasitolone","HMDB0038144","75079051",NA,"CC1CCCC2CC(=O)C(=CC12C)C(C)(C)O","1"
"HMDB0038178","Davanone","HMDB0038178","519782",NA,"CC(C1CCC(C)(O1)C=C)C(=O)CC=C(C)C","1"
"HMDB0039525","Dihydro-alpha-santalic acid","HMDB0039525","21582559",NA,"CC(CCCC1(C)C2CC3C(C2)C13C)C(O)=O","1"
"HMDB0039688","Tuberonone","HMDB0039688","131752706",NA,"CC(C)C1CC(O)C(=C)C2CCC(C12)C(C)=O","1"
"HMDB0040712","Humulene diepoxide A","HMDB0040712","101215174",NA,"CC12CCC3OC3(C)C\C=C/C(C)(C)CC1O2","1"
"CHEBI:17269","NA","NA","NA","NA","NA","0"
"CHEBI:27774","NA","NA","NA","NA","NA","0"
"CHEBI:28283","NA","NA","NA","NA","NA","0"
"CHEBI:36969","NA","NA","NA","NA","NA","0"
"CHEBI:545749","NA","NA","NA","NA","NA","0"
"CHEBI:65844","NA","NA","NA","NA","NA","0"
"CHEBI:65845","NA","NA","NA","NA","NA","0"
"CHEBI:66472","NA","NA","NA","NA","NA","0"
"CHEBI:66473","NA","NA","NA","NA","NA","0"
"CHEBI:66474","NA","NA","NA","NA","NA","0"
"CHEBI:84162","NA","NA","NA","NA","NA","0"
"HMDB0013067","Salsoline-1-carboxylate","HMDB0013067","6999659",NA,"COC1=C(O)C=C2CCN[C@@](C)(C(O)=O)C2=C1","1"
"HMDB0032775","3-Hydroxy-carbofuran","HMDB0032775","27975",NA,"CN=C(O)OC1=CC=CC2=C1OC(C)(C)C2O","1"
"HMDB0062175","N-Lactoylphenylalanine","HMDB0062175","11075454",NA,"C[C@H](O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O","1"
"HMDB0139939","NA","NA","NA","NA","NA","0"
"HMDB0038256","Geranyl acetoacetate","HMDB0038256","54611954",NA,"CC(=O)CC(=O)OC\C=C(\C)CCC=C(C)C","1"
"HMDB0112083","3,4-Dimethyl-5-pentyl-2-furanpropanoic acid","HMDB0112083","23425504",NA,"CCCCCC1=C(C)C(C)=C(CCC(O)=O)O1","1"
"CHEBI:85255","NA","NA","NA","NA","NA","0"
"C09632","NA","NA","NA","NA","NA","0"
"C09652","NA","NA","NA","NA","NA","0"
"C09653","NA","NA","NA","NA","NA","0"
"C09722","NA","NA","NA","NA","NA","0"
"C16773","NA","NA","NA","NA","NA","0"
"C16774","NA","NA","NA","NA","NA","0"
"C16920","NA","NA","NA","NA","NA","0"
"C17427","NA","NA","NA","NA","NA","0"
"HMDB0029350","Geranyl 3-methylbutanoate","HMDB0029350","6429039",NA,"CC(C)CC(=O)OC\C=C(\C)CCC=C(C)C","1"
"HMDB0030428","Linalyl isovalerate","HMDB0030428","240119",NA,"CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0031383","(3S,4S,6R,7S)-1,10-Bisaboladiene-3,4-diol","HMDB0031383","14633005",NA,"CC(CCC=C(C)C)C1CC(O)C(C)(O)C=C1","1"
"HMDB0031384","beta-Kessyl alcohol","HMDB0031384","131751163",NA,"CC(C)C12CCC(C)(O1)C1C(O)CC(C)C1C2","1"
"HMDB0032054","alpha-Terpinyl pentanoate","HMDB0032054","85741",NA,"CCCCC(=O)OC(C)(C)C1CCC(C)=CC1","1"
"HMDB0032209","Citronellyl trans-2-methyl-2-butenoate","HMDB0032209","6386037",NA,"C\C=C(/C)C(=O)OCCC(C)CCC=C(C)C","1"
"HMDB0032291","Geranyl 2-methylbutyrate","HMDB0032291","6437648","C00341","CCC(C)C(=O)OC\C=C(/C)CCC=C(C)C","1"
"HMDB0032343","Isobornyl 2-methylbutyrate","HMDB0032343","22082179",NA,"CCC(C)C(=O)OC1CC2CCC1(C)C2(C)C","1"
"HMDB0033228","Guaidiol","HMDB0033228","57509397",NA,"CC(=C)C1CCC(C)(O)C2CCC(C)(O)C2C1","1"
"HMDB0034673","Calamendiol","HMDB0034673","12302239",NA,"CC(C)C1CCC(C)(O)C2CCC(=C)CC12O","1"
"HMDB0035287","Daucol","HMDB0035287","345471","C09652","CC(C)C1CCC2(C)CC(O)C3(C)CCC12O3","1"
"HMDB0035887","Germacrenone","HMDB0035887","90477896",NA,"CC1CCC(CC\C(C)=C/CC1=O)C(C)(C)O","1"
"HMDB0036032","3beta-7-Drimene-3,11-diol","HMDB0036032","14433088",NA,"CC1=CCC2C(C)(C)C(O)CCC2(C)C1CO","1"
"HMDB0036730","Tricyclohumuladiol","HMDB0036730","73200635",NA,"CC12CC1C1C(CC1(C)C)C(C)(O)CCC2O","1"
"HMDB0036880","1,6,9-Farnesatriene-3,11-diol","HMDB0036880","131752076",NA,"C\C(C\C=C\C(C)(C)O)=C\CCC(C)(O)C=C","1"
"HMDB0037195","2-Propenyl cyclohexanehexanoate","HMDB0037195","61406",NA,"C=CCOC(=O)CCCCCC1CCCCC1","1"
"HMDB0037279","2,10-Bisaboladiene-1,4-diol","HMDB0037279","131752167",NA,"CC(CCC=C(C)C)C1CC(O)C(C)=CC1O","1"
"HMDB0037284","5(1->10)-Abeo-1,12-patchoulanediol","HMDB0037284",NA,NA,"[H][C@@]12C[C@H]3CC[C@]1(C)[C@](O)(CC[C@@H]2CO)C3(C)C","1"
"HMDB0038136","Curcumadiol","HMDB0038136","5316212",NA,"CC(C)C1=CCC(C)(O)C2CCC(C)(O)C2C1","1"
"HMDB0038138","alpha-Bisabolol oxide C","HMDB0038138","85864149",NA,"CC(C)=CCCC1(C)OC2(C)CCC1CC2O","1"
"HMDB0038196","alpha-Bisabolol oxide A","HMDB0038196","90806","C16773","CC1=CCC(CC1)C1(C)CCC(O)C(C)(C)O1","1"
"HMDB0038197","alpha-Bisabolol oxide B","HMDB0038197","117301","C16774","CC1=CCC(CC1)C1(C)CCC(O1)C(C)(C)O","1"
"HMDB0038247","Bornyl valerate","HMDB0038247","110801",NA,"CCCCC(=O)OC1CC2CCC1(C)C2(C)C","1"
